enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E194,***文化传播有限公司,0.04221497419,0.05007581683,0.008542233336,0.03622582502,0.0382801055,0.05078422901,0.06029065238,0.06258547137,0.02963354385,0.07001775507,50,0.01112890098,123,302,True,0.327176318,0.473508747,0.1805823274,0.01873260766,B,1,0.06666666667,0,0.004374784032,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,271,175,-96,0,0,1,0.01873260766,True,True,PASS,0.02635964635,0.03108607321,0.795729618,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E256,***物资有限公司,0.04190990739,0.0507575548,0.009972729905,0.03377236144,0.03586566248,0.05142190808,0.06201665527,0.06633046433,0.02518020191,0.07404797972,50,0.0001918833235,123,302,True,0.5590709459,0.3537804229,0.07988045918,0.007268172073,A,1,0.06666666667,0,0.001216079568,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,272,284,12,0,0,1,0.007268172073,True,True,PASS,0.0325581029,0.04171802407,0.6711127503,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E164,个体经营E164,0.04031919601,0.04917072456,0.00954714516,0.03354108484,0.03866392788,0.04830291654,0.06303568444,0.06500478009,0.02591793429,0.0674259455,50,0.0002254238516,123,302,True,0.4563941105,0.4175948042,0.1150750485,0.01093603676,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,273,282,9,0,0,1,0.01093603676,True,True,PASS,0.03146369525,0.04009377215,0.7363894836,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E238,个体经营E238,0.03986630127,0.04752158809,0.009388113221,0.03028230538,0.03604773485,0.04834836366,0.05802371787,0.06178430598,0.02659681306,0.07174913334,50,0.005338199678,123,302,True,0.3152984087,0.476549781,0.1883910744,0.0197607359,B,1,0.06666666667,0,0.002035675579,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,274,204,-70,0,0,1,0.0197607359,True,True,PASS,0.0315020006,0.0345281016,0.8000830698,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E171,***质量检验测试站,0.03962366515,0.04713194201,0.009763729673,0.03041183839,0.03727159446,0.04560209742,0.06014474302,0.06286686289,0.02557089833,0.06803259359,50,0.3816150415,123,302,True,0.4483065632,0.4220426992,0.1183558745,0.01129486312,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,275,64,-211,0,0,1,0.01129486312,True,True,PASS,0.0324550245,0.3419913764,0.7407943547,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E182,***新材料科技有限公司,0.03941105035,0.04980191659,0.009887455992,0.03312580948,0.03981000714,0.04963225974,0.05845051675,0.0654374715,0.02840529263,0.07862099225,50,4.016551567e-05,123,302,True,0.5477846364,0.361364454,0.08324569628,0.007605213329,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,276,302,26,0,0,1,0.007605213329,True,True,PASS,0.03231166203,0.03937088484,0.679198349,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E196,***地质制图印刷厂,0.03882241812,0.04705227843,0.009388180341,0.03134467245,0.03722125436,0.04604769424,0.05759835032,0.06240231304,0.02616857729,0.07155811971,50,0.4724026121,123,302,True,0.4509587937,0.4205950769,0.1172703292,0.01117580017,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,277,45,-232,0,1,1,0.01117580017,True,True,PASS,0.03105764059,0.433580194,0.7393608006,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E147,***装饰工程有限责任公司,0.03881957715,0.04646254439,0.009922559383,0.02973038507,0.03631230372,0.04570721012,0.06080445071,0.06254517117,0.02481803766,0.06392851871,50,0.0002118694738,123,302,True,0.392953943,0.4495069292,0.1434011406,0.01413798724,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,278,283,5,0,0,1,0.01413798724,True,True,PASS,0.0328147861,0.03860770767,0.7683678838,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E135,***建设工程有限公司,0.03864400783,0.04509795812,0.008630302581,0.03232420412,0.0337331239,0.04538288003,0.05628925684,0.05795029244,0.02838530356,0.06835264554,50,0.003713906253,123,302,True,0.432668112,0.4303506058,0.1249553347,0.01202594757,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,279,214,-65,0,0,1,0.01202594757,True,True,PASS,0.02562608832,0.03493010157,0.7490326852,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E188,***硬质合金有限公司,0.03765325996,0.04757121392,0.01009181234,0.03155220548,0.03621908674,0.04819626213,0.05845571905,0.06326107803,0.02439829467,0.07298471764,50,6.488460218e-05,123,302,True,0.5387798254,0.3673267933,0.08600930441,0.0078840769,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,280,301,21,0,0,1,0.0078840769,True,True,PASS,0.03170887255,0.03758837536,0.6854784908,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E146,***基础建设工程有限公司,0.03763527991,0.04917515914,0.01074905939,0.03272733766,0.03709804393,0.04958757494,0.06276894061,0.06386369505,0.0257552347,0.07772349,50,0.004851618597,123,302,True,0.529304326,0.3735120889,0.08899600113,0.008187583934,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,281,208,-73,0,0,1,0.008187583934,True,True,PASS,0.03113635739,0.03278366131,0.6919265954,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E152,***运贸有限责任公司,0.03685676442,0.04478602449,0.01335778323,0.02589239589,0.02876218666,0.04129564955,0.06254409645,0.0680011058,0.02354045732,0.078721581,50,0.004166180556,123,302,True,0.3294828544,0.4728661188,0.179109711,0.0185413158,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,282,213,-69,0,0,1,0.0185413158,True,True,PASS,0.04210870991,0.03269058386,0.7948637694,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E165,***文化传媒股份有限公司,0.03651589074,0.04416707153,0.009493177067,0.02731936618,0.0330217892,0.0428001085,0.05596112318,0.05811728455,0.02439863499,0.06630312251,50,0.0001288789269,123,302,True,0.3469513529,0.4674850329,0.1683906407,0.01717297353,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,283,292,9,0,0,1,0.01717297353,True,True,PASS,0.03079791837,0.03638701181,0.788089,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E134,***工程咨询有限公司,0.03620846997,0.04380092292,0.008881285139,0.02947181092,0.03444522618,0.0427941133,0.05590205054,0.05821147205,0.02344692929,0.06208412914,50,0.02628999617,123,302,True,0.4867322585,0.4000696362,0.1035038468,0.009694258535,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,284,143,-141,0,0,1,0.009694258535,True,True,PASS,0.02873966114,0.009918473801,0.7189557471,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E145,***工贸有限公司,0.03599533112,0.045523684,0.01013158034,0.02937944999,0.03487323271,0.04522628083,0.05807718767,0.05953086171,0.02330875785,0.0732200141,50,0.0002302970362,123,302,True,0.4348416127,0.4292198963,0.1240172327,0.01192125825,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,285,281,-4,0,0,1,0.01192125825,True,True,PASS,0.03015141172,0.03576503408,0.7479093849,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E197,***医疗设备有限公司,0.03592617365,0.04436599098,0.009643314351,0.02853797845,0.0347038095,0.04316027842,0.05779302789,0.0602196963,0.02235584752,0.06645083344,50,0.3979446067,123,302,True,0.3800714929,0.4550434587,0.149969432,0.01491561642,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,286,58,-228,0,1,1,0.01491561642,True,True,PASS,0.03168171785,0.362018433,0.7741715111,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E140,***建筑工程有限公司,0.03574723554,0.04417599289,0.01152587591,0.02645588447,0.03424735717,0.04369714413,0.05760462537,0.05939930781,0.009743667796,0.06832896894,50,0.2541680235,123,302,True,0.6007538006,0.3247901457,0.0683245829,0.00613147079,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,287,94,-193,0,0,1,0.00613147079,True,True,PASS,0.03294342334,0.2184207879,0.6390858307,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E180,***电气有限公司,0.03328246558,0.04668258811,0.01196048962,0.02966321733,0.03090854545,0.04566582985,0.0609878737,0.06564344594,0.02012919622,0.07444586994,50,0.0009536246517,123,302,True,0.5749954224,0.3428802571,0.07530955468,0.00681476581,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,288,250,-38,0,0,1,0.00681476581,True,True,PASS,0.03598022861,0.03232884093,0.6592877686,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E195,***医药有限公司,0.03274305492,0.04051796101,0.008090006925,0.02645612958,0.03230449118,0.03937473737,0.04907034401,0.05294963067,0.0217785961,0.05947447465,50,0.0004329354453,123,302,True,0.4782204196,0.4051139819,0.1066385354,0.01002706307,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,289,274,-15,0,0,1,0.01002706307,True,True,PASS,0.02649350108,0.03231011948,0.7239951149,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E173,***贸易有限责任公司,0.03266440506,0.04361476353,0.009758210247,0.02791362604,0.03313542017,0.04343734213,0.0547491319,0.05775724992,0.02239232731,0.07268031816,50,0.000161590766,123,302,True,0.6390523179,0.296952865,0.05877893046,0.005215886651,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,290,289,-1,0,0,1,0.005215886651,True,True,PASS,0.02984362389,0.03250281429,0.6064335002,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E138,个体经营E138,0.03248384417,0.04088013413,0.008054122781,0.02731473653,0.03236216722,0.04095874843,0.05242417754,0.0554634644,0.02167608375,0.05816566322,50,8.069757206e-05,123,302,True,0.6855925399,0.2618151359,0.04835322782,0.00423909638,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,291,296,5,0,0,1,0.00423909638,True,True,PASS,0.02814872787,0.0324031466,0.5621369149,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E205,个体经营E205,0.03184472117,0.04171469362,0.007800499281,0.02753959678,0.03299971626,0.04187083837,0.05060377805,0.05222574587,0.02198763907,0.06327873374,50,9.404150198e-05,123,302,True,0.7086132077,0.2439710321,0.04361301328,0.003802746898,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,292,294,2,0,0,1,0.003802746898,True,True,PASS,0.02468614909,0.03175067967,0.5381630163,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
