enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation,rating_probability_sum_recomputed,risk_mean,risk_p90,risk_used,risk_used_column,pD,d_probability_reject_flag,uncertainty_reason_ood_optimization,uncertainty_reason_interval_optimization,uncertainty_reason_disagreement_optimization,uncertainty_reason_entropy_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,max_loan_limit_10k,eligible_for_optimization,optimization_threshold_source,d_rule_description,uncertainty_rule_description,scenario_id,risk_variant,lgd,funding_cost_rate,budget_definition,nominal_budget_10k,decision,decision_reason,selected_rate,selected_rate_percent,offered_loan_amount_10k,offered_loan_amount_yuan,selected_acceptance_probability,selected_customer_churn_mass,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,unit_expected_net_return_per_10k,budget_projection_adjustment_10k,selected_rate_is_observed_attachment3_point,no_D_churn_extrapolation_used,risk_is_historical_relative_default_tendency,customer_churn_is_not_default_rate,industry_code,q2_main_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,q2_baseline_risk,q3_scenario_id,scenario,q2_scenario_id,risk_override_column,risk_override_only
E367,***电子商务有限公司,0.2294538894,0.2227990886,0.02989292235,0.1739576528,0.1880789864,0.2196128017,0.2614185133,0.2763542322,0.1635828854,0.2926667972,50,0.01666182051,123,302,True,0.08600112716,0.3513539551,0.4728461462,0.0897987715,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,88,158,70,0,0,1,0.08600112716,True,True,PASS,0.1023965794,0.1799778276,0.828888637,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2294538894,0.2614185133,0.2294538894,risk_mean,0.0897987715,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1966396481,0.2294538894,0,0,0.1966396481,robust,robust,primary,robust_risk,True
E368,***通信科技有限责任公司,0.5434393237,0.4939306594,0.0536293569,0.4191425117,0.4280519197,0.4928591029,0.5643150818,0.5837638285,0.340573165,0.5933790061,50,0.03653390923,123,302,True,0.003345183806,0.02363459446,0.2385700799,0.7344501418,D,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,25,133,108,1,0,1,0.003345183806,True,True,PASS,0.1646213169,0.5069054145,0.4877387708,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.5434393237,0.5643150818,0.5434393237,risk_mean,0.7344501418,False,False,False,True,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,information_software_it,0.5434393237,0.5434393237,0,0,0.5434393237,robust,robust,primary,robust_risk,True
E369,***网络技术有限公司,0.2283153679,0.2191730286,0.03099764808,0.1700660947,0.1770310827,0.2266419267,0.2525611068,0.2599915881,0.1469364497,0.2752419283,50,0.04783279043,123,302,True,0.07233754482,0.3194608435,0.5018192978,0.1063823139,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,74,120,46,0,0,1,0.07233754482,True,True,PASS,0.08992549337,0.1804825775,0.8215543109,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.2283153679,0.2525611068,0.2283153679,risk_mean,0.1063823139,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,information_software_it,0.2283153679,0.2283153679,0,0,0.2283153679,robust,robust,primary,robust_risk,True
E370,***设计服务部,0.1631742581,0.1786856533,0.02462038264,0.145539455,0.1477849035,0.1758574104,0.2135726181,0.2231070145,0.1389095718,0.2484617218,50,0.001752408396,123,302,True,0.2095855605,0.4769861871,0.2796030298,0.03382522264,B,1,0.06666666667,0,5.301037344e-06,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,113,235,122,0,0,1,0.03382522264,True,True,PASS,0.07756755952,0.1587139794,0.8306123805,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1631742581,0.2135726181,0.1631742581,risk_mean,0.03382522264,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,other_services,0.1604663878,0.1631742581,0,0,0.1604663878,robust,robust,primary,robust_risk,True
E371,***自动化科技有限公司,0.4910131299,0.36838124,0.0405317735,0.3009227294,0.3090789773,0.3740290898,0.4178428745,0.4251606974,0.2909152052,0.4612661204,50,0.9885559926,123,302,True,0.02332651653,0.1414655806,0.5553167754,0.2798911276,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,46,2,-44,1,1,1,0.02332651653,True,True,PASS,0.124237968,0.5957454887,0.7555221759,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.4910131299,0.4178428745,0.4910131299,risk_mean,0.2798911276,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.3928105039,0.4910131299,1,1,0.3928105039,robust,robust,primary,robust_risk,True
E372,***汽车维修有限责任公司,0.1447164883,0.1443747613,0.02942424061,0.09779724127,0.1021583059,0.1511232001,0.1746547858,0.1857766245,0.07909961269,0.2068407495,50,0.005190259332,123,302,True,0.1305904419,0.4231554415,0.388049045,0.05820507153,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,130,205,75,0,0,1,0.05820507153,True,True,PASS,0.08797938326,0.1371246647,0.8386536469,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.1447164883,0.1746547858,0.1447164883,risk_mean,0.05820507153,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1435793032,0.7982156252,7.178965162,0.8749572011,0.5194573141,0.2153689549,0.1401309321,0.002802618643,0,True,True,True,True,other_services,0.142314924,0.1447164883,0,0,0.142314924,robust,robust,primary,robust_risk,True
E373,个体经营E373,0.8419635648,0.6035783978,0.08323429106,0.4832183636,0.5082622439,0.5919855946,0.7150808674,0.7438266673,0.4363754569,0.8102573528,50,0.7833495852,123,302,True,0.003428582981,0.02420749249,0.2427607061,0.7296032184,D,1,0.06666666667,0,0.49627877,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,12,22,10,1,1,1,0.003428582981,True,True,PASS,0.2606083037,0.1097787334,0.4928387091,True,True,False,False,OOD|risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.8419635648,0.7150808674,0.8419635648,risk_mean,0.7296032184,False,True,True,False,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.6735708518,0.8419635648,1,1,0.6735708518,robust,robust,primary,robust_risk,True
E374,***建材经营部,0.3017789523,0.2949939558,0.05380867008,0.2198515627,0.2279185083,0.2895298038,0.3607660128,0.3999994906,0.2019912027,0.4300647262,50,0.4836679059,123,302,True,0.1078423901,0.3918060135,0.4290318558,0.07131974058,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,66,43,-23,0,1,1,0.07131974058,True,True,PASS,0.1801479279,0.2250464149,0.8358070084,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3017789523,0.3607660128,0.3017789523,risk_mean,0.07131974058,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.258621491,0.3017789523,0,0,0.258621491,robust,robust,primary,robust_risk,True
E375,***电器经营部,0.1681209726,0.1758508873,0.0376699352,0.1244184474,0.1343468413,0.1707609971,0.2315710647,0.2449552609,0.1165148082,0.2875866077,50,0.02501846371,123,302,True,0.3604700124,0.4627388417,0.160588392,0.0162027539,B,1,0.06666666667,0,1.278471425e-07,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,127,145,18,0,0,1,0.0162027539,True,True,PASS,0.1205368135,0.1190594989,0.7825800158,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1681209726,0.2315710647,0.1681209726,risk_mean,0.0162027539,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.1440779626,0.1681209726,0,0,0.1440779626,robust,robust,primary,robust_risk,True
E376,***建筑装饰设计有限责任公司,0.5664190365,0.4961723992,0.07069717476,0.4077924382,0.419465601,0.4870776233,0.585096752,0.6257968356,0.3577725168,0.7028311012,50,0.1524603203,123,302,True,0.01582697132,0.1014450814,0.5167422251,0.3659857222,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,33,101,68,1,0,1,0.01582697132,True,True,PASS,0.2180043974,0.3341278453,0.7262405914,False,True,True,False,risk_interval_width|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.5664190365,0.585096752,0.5664190365,risk_mean,0.3659857222,False,False,True,True,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.4865881656,0.5664190365,0,0,0.4865881656,robust,robust,primary,robust_risk,True
E377,***文化传播有限公司,0.42091873,0.3831153138,0.03501081523,0.3190591781,0.3394525512,0.3853915424,0.4215161906,0.4342669916,0.3021833884,0.4715499485,50,0.00170405065,123,302,True,0.02515814956,0.1505749882,0.5597203035,0.2645465587,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,43,236,193,1,0,1,0.02515814956,True,True,PASS,0.1152078134,0.4122295499,0.7605332026,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.42091873,0.4215161906,0.42091873,risk_mean,0.2645465587,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,other_services,0.4139336005,0.42091873,0,0,0.4139336005,robust,robust,primary,robust_risk,True
E378,***商贸有限公司,0.5339878129,0.4316012615,0.05809791379,0.3441764053,0.3611033161,0.4414866495,0.4856269137,0.527650369,0.2882109165,0.5594275215,50,0.513002646,123,302,True,0.03472216861,0.1943651274,0.5657812481,0.2051314559,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,37,39,2,1,1,1,0.03472216861,True,True,PASS,0.1834739636,0.05538052456,0.7806725637,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.5339878129,0.4856269137,0.5339878129,risk_mean,0.2051314559,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,wholesale_retail,0.4576221214,0.5339878129,0,0,0.4576221214,robust,robust,primary,robust_risk,True
E379,***药业有限公司,0.3179315254,0.2434514169,0.03745407893,0.1945548891,0.2029398122,0.2405215848,0.2854691756,0.3061319865,0.1421201224,0.3338629951,50,0.001989127216,123,302,True,0.03613352284,0.2003301488,0.565057924,0.1984784044,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,69,227,158,0,0,1,0.03613352284,True,True,PASS,0.1115770974,0.2523560931,0.7830774942,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3179315254,0.2854691756,0.3179315254,risk_mean,0.1984784044,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.2543452203,0.3179315254,1,1,0.2543452203,robust,robust,primary,robust_risk,True
E380,***建材有限公司,0.5689154765,0.4316684844,0.07102342771,0.3233886333,0.3376266389,0.4345476947,0.5346112981,0.5445582956,0.312238966,0.5679388531,50,0.3307114209,123,302,True,0.002211574358,0.01576984962,0.1747633058,0.8072552702,D,2,0.1333333333,0,4.682387553e-06,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,38,73,35,1,0,1,0.002211574358,True,True,PASS,0.2211696622,0.1244209602,0.4015384352,True,True,False,False,OOD|risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.5689154765,0.5346112981,0.5689154765,risk_mean,0.8072552702,True,True,True,False,False,True,False,0,False,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,D概率规则拒贷,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.4551323812,0.5689154765,1,1,0.4551323812,robust,robust,primary,robust_risk,True
E381,***通信网络工程有限公司,0.532733148,0.4846496071,0.08572517115,0.3487351043,0.3989899032,0.4846281739,0.6020766715,0.6168522798,0.2580019113,0.6811011627,50,0.6752876666,123,302,True,0.004869636919,0.03398535411,0.3063257656,0.6548192433,D,2,0.1333333333,0,3.958201487,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,26,29,3,1,1,1,0.004869636919,True,True,PASS,0.2681171755,0.1425545186,0.5630303843,True,True,False,False,OOD|risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.532733148,0.6020766715,0.532733148,risk_mean,0.6548192433,False,True,True,False,False,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,information_software_it,0.532733148,0.532733148,0,0,0.532733148,robust,robust,primary,robust_risk,True
E382,***教育信息咨询有限公司***分公司,0.2318835904,0.2515430677,0.05276713796,0.1830969522,0.1933132396,0.2412849588,0.3231545718,0.330590589,0.1526988369,0.3992788836,50,0.3123365947,123,302,True,0.1415349454,0.4350979787,0.3700629431,0.05330413274,B,1,0.06666666667,0,0.0175100672,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,75,80,5,0,0,1,0.05330413274,True,True,PASS,0.1474936369,0.08430110323,0.8388974795,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.2318835904,0.3231545718,0.2318835904,risk_mean,0.05330413274,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,other_services,0.2280354915,0.2318835904,0,0,0.2280354915,robust,robust,primary,robust_risk,True
